reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
c39b1333-c739-413e-bc33-b341281ef332,AI,https://play-lh.googleusercontent.com/a/ACg8ocJMkUIW1uMdc9LP_dpCtE3iS2LmDnDWgy4GT36r9gPR=mo,思いの外、結構ポイントがたまって、クーポンもらえる。私が唯一利用しているau PAYにも対応してる。とにかく便利。ただ、アプリを立ち上げてすぐに使おうとした時と、絶対に表示される何かが毎回重なって、それを見たいわけじゃないのに絶対にそれを触ってしまって、無駄な取り消し作業が発生するのが毎回すごくストレス！なので☆１つ減らしました。,4,91,5.12.0,2023-10-23 20:09:31,,
f668a5bc-6265-4024-93ad-212c50a99af2,Jun Taka,https://play-lh.googleusercontent.com/a/ACg8ocLwwpYbBDmfPyIrcEY75yAZOAxrSceEk_jUJQTOBL7B=mo,良くWiFiが切れる。スタンプがたまりチケットを貰ってもスタンプはそのまま表示されているので新たなスタンプが何個あるのかしばらくわからない。 スキャンしてもポイントが加算されない事がしばしばある。 アプリの画面がゴチャゴチャしていてやりたい事を選ぶのにひと苦労する。もっとスッキリしたデザインに出来ないものかと思う。,3,88,5.12.0,2023-10-17 16:31:02,,
578b84a7-8a3f-4ffc-937b-abae7a06934d,金子守,https://play-lh.googleusercontent.com/a/ACg8ocIhctj2XgZAefIk-CLuMAlqbN2dzyC9vsEaN8LZB6h2=mo,自動販売機と接続が切れる事が良く有る。購入して下さいの表示で購入しても接続が切れて、ポイントがつかない事が多い。Wi-FiやBluetoothは繋がりが表示されているのでイライラする事が多い。続けて購入しようとしても、何かに応募するの画面が１回１回現れて、続けての２回目の購入にポイントが付かない事が多く、イライラする。又、月曜日は、ポイント２倍だからか、１０時頃は繋がらない。先週も今週も１０時頃は、自動販売機と繋がらない。,1,32,5.12.0,2023-10-30 17:55:17,,
58fb714e-fd5e-4ae2-9e16-492716551397,幸子長谷川,https://play-lh.googleusercontent.com/a/ACg8ocKmmh9GBlUDYSAVOuHLQsAIq482XMUfTutODuCDmXDb=mo,趣味のウォーキングを兼ね、色んなコークオン自販機を巡って楽しんでいますが、自販機の場所を検索しても関係者しか入れない建物内にあったり場所がビル2個分ズレていたり、不便を感じる事が多いです。 スタンプの種類が豊富なのでコレクションが好きな人はとても楽しめると思います。 15個集まってチケットをゲットしたらスタンプカードが消えてしまったのは残念。過去のカードを見返す機能を強く希望します。 自販機の商品内容が現地に行かなくてもアプリで分かるのが凄く良いですね。一番活用してる機能でこれが無かったら★3かも。,4,61,5.12.0,2023-10-21 20:22:00,,
4dbd2a41-998c-4d40-a583-f06d7a1be4e8,ひら44,https://play-lh.googleusercontent.com/a/ACg8ocIvyAhjfrDGdVHfPXsji_LRrLjZEma-b-pvPB8sK6tQ=mo,最近通っている場所に自動販売機があるので購入しています。接続してから商品が出てきて接続が終了するまでに時間がかかるので、後ろで待っている人がいるとお金を入れて買うようにしています。 通信がもう少し速いと使い易いです。 というコメントを入れた後、通信が速くなったのか、最近は不満なく利用できています。チャレンジが楽しみで２週間に１度は必ず購入しています😊,4,28,5.12.0,2023-10-19 19:39:22,,
85ae70c7-17bd-4c11-93f7-dfd886cfbaba,ver ry,https://play-lh.googleusercontent.com/a/ACg8ocLKWlCcvP1FYzgrToFcpg7VixFVGpJuyorhowxlvAorAA=mo,アプリを起動するといろいろポップアップが出てきてすぐにやりたいことができないのがもどかしい。期限の迫っているチケットがあることをポップアップで伝えてくれる方が役に立つと思います。改善してほしいです。 あと、自販機と接続して商品を読み込む時間で他の人を待たせてしまうので、Bluetooth接続できたら自販機のボタンを押しても買えるようにしてほしいです。結局coke on ICでの支払いが一番速いので、もらえるスタンプの数に差がなければそちらを使っています。,4,62,5.12.0,2023-10-15 00:13:06,,
d3ab8910-493e-4a50-9413-2254b69f4ee0,yashima takayuki,https://play-lh.googleusercontent.com/a/ACg8ocIhrqCYQ_ZyuUduXhsRIzhBd3MCP29frTAs_tIh7rfp=mo,便利だとは思うが、イベント連動キャンペーンや新機能の「使ってみよう！みてみよう！」アピールがソシャゲサイト並に毎回でて疲れる。　使用環境面では、さっさと購入して立ち去りたいのにやたら接続しにくい自販機に遭遇し、結局現金で購入する事がある。　ウォレット機能は自分のメインバンクが対応してないので使えない。,3,7,5.12.0,2023-10-23 18:46:32,,
09d593ad-5d5f-4216-8174-1fec7d5808b0,HO Hi,https://play-lh.googleusercontent.com/a/ACg8ocI92PgHsEu9gVo2Qf11mIOq1iCGjUyhKQnhUtg3oepl=mo,先週くらいから突然アプリが開けなくなりました。黒い画面が少しの時間表示され、落ちます。メンテなのかと思い待ってみましたが一向に回復せず、キャッシュを削除したり端末を再起動後に本アプリだけを起動など試しましたが開くことがありません。スタンプやチケットなどのデータは無駄になり、ただの容量を食うゴミになってしまいました。,1,82,5.11.1,2023-10-12 07:38:45,,
09c88911-6cdf-4d50-94fe-8dbd46473a2e,E M,https://play-lh.googleusercontent.com/a/ACg8ocIdjGHiH7s6gh7_QmjjeegsDM6s2czgD9E91xD09uWt=mo,アプリは今後も使い続けますが、最近エラーが多く、2週間チャレンジのゲームのページに移動すると｢情報が取得できませんでした｣と出てきます。何度か試すと戻る事もありますが、かなりの確率で情報が取得できないと出ます。改善をお願いします。 以前別件で問い合わせた時の返信も中途半端だったので、コカコーラさんにはもう少し頑張って欲しいです。商品はお気に入りもあるのでこのままでは残念です。,1,167,5.11.1,2023-10-02 11:23:32,,
ce4106e8-4858-41b0-adaf-753a0260df00,Lonely Wild,https://play-lh.googleusercontent.com/a-/ALV-UjUpRZw56zgP_S4f6yXMOL1UjL6JrgkKBs31jiHunYpmBXU,旅行…というか長距離ドライブすることが多く、高速のSAやPAもよく利用するんだけど…SA･PAの自販機だとコークオンアプリが使えない場所が多い。(群馬県・長野県・新潟県だけなのかな？) 使えれば星５かな〜。 「使えないなら、他の…」となってしまうから。 あと…GETしたスタンプの履歴残して欲しいな〜。 「こんなのあったあった」と見直せると楽しみも増える。 履歴残らないから、限定スタンプをわざわざ貰ってもな…と思う。,4,2,5.12.0,2023-10-25 03:53:24,,
